Line 1: 3 words, 24 characters
Line 1704: 0 words, 0 characters
Line 1705: 10 words, 93 characters
Line 1706: 5 words, 36 characters
Line 1707: 10 words, 85 characters
Line 1708: 2 words, 21 characters
Line 1709: 10 words, 68 characters
Line 1710: 2 words, 17 characters
Line 1711: 18 words, 171 characters
Line 1712: 14 words, 105 characters
Line 1713: 19 words, 141 characters
Line 1714: 7 words, 64 characters
Line 1715: 14 words, 109 characters
Line 1716: 14 words, 121 characters
Line 1717: 12 words, 105 characters
Line 1718: 20 words, 173 characters
Line 1719: 17 words, 139 characters
Line 1720: 15 words, 127 characters
Line 1721: 5 words, 44 characters
Line 1722: 17 words, 156 characters
Line 1723: 6 words, 49 characters
Line 1724: 5 words, 49 characters
Line 1725: 11 words, 87 characters
Line 1726: 1 words, 7 characters
Line 1727: 11 words, 69 characters
Line 1728: 16 words, 142 characters
Line 1729: 3 words, 21 characters
Line 1730: 14 words, 98 characters
Line 1731: 5 words, 40 characters
Line 1732: 13 words, 89 characters
Line 1733: 11 words, 88 characters
Line 1734: 6 words, 50 characters
Line 1735: 9 words, 84 characters
Line 1736: 20 words, 183 characters
Line 1737: 13 words, 111 characters
Line 1738: 0 words, 0 characters
Line 1739: 7 words, 60 characters
Line 1740: 13 words, 110 characters
Line 1741: 14 words, 130 characters
Line 1742: 2 words, 19 characters
Line 1743: 0 words, 0 characters
Line 1744: 12 words, 104 characters
Line 1745: 12 words, 96 characters
Line 1746: 2 words, 11 characters
Line 1747: 17 words, 146 characters
Line 1748: 13 words, 85 characters
Line 1749: 6 words, 57 characters
Line 1750: 2 words, 18 characters
Line 1751: 20 words, 168 characters
Line 1752: 11 words, 110 characters
Line 1753: 4 words, 42 characters
Line 1754: 9 words, 82 characters
Line 1755: 17 words, 137 characters
Line 1756: 0 words, 0 characters
Line 1757: 1 words, 5 characters
Line 1758: 5 words, 35 characters
Line 1759: 0 words, 0 characters
Line 1760: 0 words, 0 characters
Line 1761: 16 words, 159 characters
Line 1762: 17 words, 159 characters
Line 1763: 20 words, 183 characters
Line 1764: 15 words, 128 characters
Line 1765: 2 words, 11 characters
Line 1766: 2 words, 20 characters
Line 1767: 1 words, 10 characters
Line 1768: 11 words, 89 characters
Line 1769: 3 words, 22 characters
Line 1770: 8 words, 65 characters
Line 1771: 19 words, 162 characters
Line 1772: 5 words, 43 characters
Line 1773: 17 words, 140 characters
Line 1774: 20 words, 178 characters
Line 1775: 9 words, 67 characters
Line 1776: 17 words, 142 characters
Line 1777: 9 words, 67 characters
Line 1778: 16 words, 127 characters
Line 1779: 11 words, 104 characters
Line 1780: 1 words, 3 characters
Line 1781: 16 words, 117 characters
Line 1782: 16 words, 110 characters
Line 1783: 8 words, 63 characters
Line 1784: 13 words, 111 characters
Line 1785: 9 words, 90 characters
Line 1786: 2 words, 14 characters
Line 1787: 10 words, 91 characters
Line 1788: 2 words, 21 characters
Line 1789: 2 words, 14 characters
Line 1790: 10 words, 80 characters
Line 1791: 7 words, 50 characters
Line 1792: 12 words, 97 characters
Line 1793: 14 words, 126 characters
Line 1794: 14 words, 103 characters
Line 1795: 19 words, 176 characters
Line 1796: 3 words, 26 characters
Line 1797: 16 words, 138 characters
Line 1798: 20 words, 178 characters
Line 1799: 13 words, 120 characters
Total: 1799 lines, 17883 words, 150395 characters
