Line 1: 0 words, 0 characters
Line 1704: 5 words, 53 characters
Line 1705: 8 words, 58 characters
Line 1706: 14 words, 141 characters
Line 1707: 3 words, 27 characters
Line 1708: 17 words, 148 characters
Line 1709: 1 words, 4 characters
Line 1710: 0 words, 0 characters
Line 1711: 6 words, 46 characters
Line 1712: 10 words, 96 characters
Line 1713: 18 words, 174 characters
Line 1714: 0 words, 0 characters
Line 1715: 17 words, 150 characters
Line 1716: 1 words, 8 characters
Line 1717: 0 words, 0 characters
Line 1718: 2 words, 21 characters
Line 1719: 12 words, 72 characters
Line 1720: 9 words, 98 characters
Line 1721: 5 words, 37 characters
Line 1722: 19 words, 156 characters
Line 1723: 4 words, 29 characters
Line 1724: 7 words, 57 characters
Line 1725: 3 words, 21 characters
Line 1726: 13 words, 113 characters
Line 1727: 13 words, 93 characters
Line 1728: 4 words, 31 characters
Line 1729: 5 words, 34 characters
Line 1730: 8 words, 61 characters
Line 1731: 20 words, 192 characters
Line 1732: 5 words, 50 characters
Line 1733: 16 words, 142 characters
Line 1734: 14 words, 124 characters
Line 1735: 5 words, 39 characters
Line 1736: 14 words, 125 characters
Line 1737: 11 words, 84 characters
Line 1738: 13 words, 103 characters
Line 1739: 1 words, 9 characters
Line 1740: 0 words, 0 characters
Line 1741: 13 words, 125 characters
Line 1742: 5 words, 42 characters
Line 1743: 18 words, 158 characters
Line 1744: 12 words, 106 characters
Line 1745: 12 words, 106 characters
Line 1746: 2 words, 17 characters
Line 1747: 19 words, 138 characters
Line 1748: 20 words, 169 characters
Line 1749: 3 words, 23 characters
Line 1750: 0 words, 0 characters
Line 1751: 12 words, 112 characters
Line 1752: 18 words, 140 characters
Line 1753: 13 words, 116 characters
Line 1754: 8 words, 75 characters
Line 1755: 20 words, 165 characters
Line 1756: 1 words, 5 characters
Line 1757: 1 words, 11 characters
Line 1758: 14 words, 106 characters
Line 1759: 3 words, 22 characters
Line 1760: 15 words, 129 characters
Line 1761: 3 words, 24 characters
Line 1762: 6 words, 46 characters
Line 1763: 19 words, 171 characters
Line 1764: 6 words, 42 characters
Line 1765: 4 words, 43 characters
Line 1766: 3 words, 25 characters
Line 1767: 13 words, 107 characters
Line 1768: 11 words, 81 characters
Line 1769: 1 words, 10 characters
Line 1770: 11 words, 93 characters
Line 1771: 17 words, 151 characters
Line 1772: 13 words, 123 characters
Line 1773: 3 words, 27 characters
Line 1774: 13 words, 119 characters
Line 1775: 11 words, 107 characters
Line 1776: 9 words, 85 characters
Line 1777: 11 words, 92 characters
Line 1778: 14 words, 110 characters
Line 1779: 20 words, 202 characters
Line 1780: 2 words, 20 characters
Line 1781: 19 words, 154 characters
Line 1782: 11 words, 88 characters
Line 1783: 0 words, 0 characters
Line 1784: 16 words, 145 characters
Line 1785: 7 words, 59 characters
Line 1786: 5 words, 32 characters
Line 1787: 12 words, 102 characters
Line 1788: 11 words, 90 characters
Line 1789: 2 words, 9 characters
Line 1790: 2 words, 11 characters
Line 1791: 18 words, 161 characters
Line 1792: 19 words, 175 characters
Line 1793: 17 words, 133 characters
Line 1794: 8 words, 68 characters
Line 1795: 2 words, 16 characters
Line 1796: 15 words, 130 characters
Line 1797: 7 words, 47 characters
Line 1798: 16 words, 132 characters
Line 1799: 11 words, 92 characters
Line 1800: 13 words, 111 characters
Line 1801: 14 words, 116 characters
Line 1802: 7 words, 63 characters
Line 1803: 11 words, 100 characters
Line 1804: 9 words, 83 characters
Line 1805: 11 words, 89 characters
Line 1806: 15 words, 99 characters
Line 1807: 1 words, 10 characters
Line 1808: 3 words, 36 characters
Line 1809: 0 words, 0 characters
Line 1810: 5 words, 47 characters
Line 1811: 3 words, 26 characters
Line 1812: 17 words, 151 characters
Line 1813: 18 words, 132 characters
Line 1814: 1 words, 8 characters
Line 1815: 16 words, 162 characters
Line 1816: 16 words, 122 characters
Line 1817: 19 words, 188 characters
Line 1818: 14 words, 144 characters
Line 1819: 19 words, 162 characters
Line 1820: 15 words, 132 characters
Line 1821: 19 words, 156 characters
Line 1822: 8 words, 68 characters
Line 1823: 12 words, 96 characters
Line 1824: 14 words, 117 characters
Line 1825: 2 words, 20 characters
Line 1826: 15 words, 144 characters
Line 1827: 18 words, 141 characters
Line 1828: 4 words, 27 characters
Line 1829: 8 words, 69 characters
Line 1830: 12 words, 102 characters
Line 1831: 10 words, 74 characters
Line 1832: 14 words, 108 characters
Line 1833: 6 words, 55 characters
Line 1834: 9 words, 71 characters
Line 1835: 0 words, 0 characters
Line 1836: 8 words, 53 characters
Line 1837: 12 words, 115 characters
Line 1838: 6 words, 56 characters
Line 1839: 8 words, 77 characters
Line 1840: 16 words, 135 characters
Line 1841: 6 words, 42 characters
Line 1842: 10 words, 88 characters
Line 1843: 15 words, 132 characters
Line 1844: 0 words, 0 characters
Line 1845: 1 words, 12 characters
Line 1846: 15 words, 132 characters
Line 1847: 8 words, 58 characters
Line 1848: 11 words, 106 characters
Line 1849: 3 words, 26 characters
Line 1850: 7 words, 65 characters
Line 1851: 18 words, 163 characters
Line 1852: 15 words, 135 characters
Line 1853: 6 words, 52 characters
Line 1854: 4 words, 40 characters
Line 1855: 1 words, 12 characters
Line 1856: 0 words, 0 characters
Line 1857: 15 words, 113 characters
Line 1858: 8 words, 73 characters
Line 1859: 18 words, 149 characters
Line 1860: 4 words, 40 characters
Line 1861: 15 words, 139 characters
Line 1862: 2 words, 22 characters
Line 1863: 13 words, 109 characters
Line 1864: 1 words, 5 characters
Line 1865: 8 words, 66 characters
Line 1866: 17 words, 151 characters
Line 1867: 6 words, 58 characters
Line 1868: 17 words, 141 characters
Line 1869: 4 words, 32 characters
Line 1870: 15 words, 151 characters
Line 1871: 4 words, 43 characters
Line 1872: 16 words, 115 characters
Line 1873: 11 words, 76 characters
Line 1874: 6 words, 64 characters
Line 1875: 14 words, 124 characters
Line 1876: 15 words, 128 characters
Line 1877: 11 words, 81 characters
Line 1878: 5 words, 36 characters
Line 1879: 2 words, 14 characters
Line 1880: 18 words, 164 characters
Line 1881: 12 words, 114 characters
Line 1882: 5 words, 46 characters
Line 1883: 7 words, 57 characters
Line 1884: 6 words, 49 characters
Line 1885: 7 words, 54 characters
Line 1886: 7 words, 53 characters
Line 1887: 9 words, 76 characters
Line 1888: 11 words, 94 characters
Line 1889: 14 words, 117 characters
Line 1890: 15 words, 131 characters
Line 1891: 4 words, 31 characters
Line 1892: 14 words, 113 characters
Line 1893: 14 words, 103 characters
Line 1894: 3 words, 28 characters
Line 1895: 2 words, 11 characters
Line 1896: 15 words, 115 characters
Line 1897: 15 words, 145 characters
Line 1898: 6 words, 50 characters
Line 1899: 1 words, 12 characters
Line 1900: 5 words, 37 characters
Line 1901: 5 words, 45 characters
Line 1902: 8 words, 86 characters
Line 1903: 3 words, 23 characters
Line 1904: 2 words, 8 characters
Line 1905: 4 words, 27 characters
Line 1906: 13 words, 115 characters
Line 1907: 7 words, 47 characters
Line 1908: 17 words, 145 characters
Total: 1908 lines, 18765 words, 158507 characters
