Line 1: 9 words, 81 characters
Line 1704: 12 words, 114 characters
Line 1705: 16 words, 127 characters
Line 1706: 18 words, 137 characters
Line 1707: 0 words, 0 characters
Line 1708: 11 words, 86 characters
Line 1709: 16 words, 139 characters
Line 1710: 15 words, 108 characters
Line 1711: 9 words, 58 characters
Line 1712: 11 words, 96 characters
Line 1713: 19 words, 153 characters
Line 1714: 17 words, 161 characters
Line 1715: 20 words, 171 characters
Line 1716: 6 words, 54 characters
Line 1717: 14 words, 129 characters
Line 1718: 11 words, 92 characters
Line 1719: 1 words, 10 characters
Line 1720: 19 words, 154 characters
Line 1721: 1 words, 8 characters
Line 1722: 16 words, 126 characters
Line 1723: 2 words, 14 characters
Line 1724: 17 words, 143 characters
Line 1725: 8 words, 54 characters
Line 1726: 20 words, 147 characters
Line 1727: 3 words, 30 characters
Line 1728: 8 words, 66 characters
Line 1729: 4 words, 31 characters
Line 1730: 17 words, 128 characters
Line 1731: 19 words, 152 characters
Line 1732: 13 words, 112 characters
Line 1733: 19 words, 159 characters
Line 1734: 16 words, 142 characters
Line 1735: 13 words, 104 characters
Line 1736: 4 words, 28 characters
Line 1737: 2 words, 12 characters
Line 1738: 7 words, 54 characters
Line 1739: 2 words, 14 characters
Line 1740: 19 words, 171 characters
Line 1741: 10 words, 69 characters
Line 1742: 7 words, 43 characters
Line 1743: 4 words, 31 characters
Line 1744: 6 words, 41 characters
Line 1745: 15 words, 130 characters
Line 1746: 16 words, 117 characters
Line 1747: 12 words, 115 characters
Line 1748: 10 words, 88 characters
Line 1749: 12 words, 84 characters
Line 1750: 8 words, 68 characters
Line 1751: 8 words, 60 characters
Line 1752: 3 words, 19 characters
Line 1753: 14 words, 96 characters
Line 1754: 0 words, 0 characters
Line 1755: 16 words, 139 characters
Line 1756: 8 words, 59 characters
Line 1757: 2 words, 17 characters
Line 1758: 0 words, 0 characters
Line 1759: 17 words, 132 characters
Line 1760: 15 words, 119 characters
Line 1761: 14 words, 100 characters
Line 1762: 0 words, 0 characters
Line 1763: 10 words, 89 characters
Line 1764: 13 words, 108 characters
Line 1765: 1 words, 10 characters
Line 1766: 8 words, 67 characters
Line 1767: 11 words, 93 characters
Line 1768: 10 words, 72 characters
Line 1769: 4 words, 25 characters
Line 1770: 20 words, 170 characters
Line 1771: 4 words, 40 characters
Line 1772: 14 words, 122 characters
Line 1773: 11 words, 91 characters
Line 1774: 12 words, 102 characters
Line 1775: 17 words, 120 characters
Line 1776: 4 words, 33 characters
Line 1777: 7 words, 51 characters
Line 1778: 17 words, 142 characters
Line 1779: 19 words, 148 characters
Line 1780: 11 words, 68 characters
Line 1781: 13 words, 104 characters
Line 1782: 3 words, 23 characters
Line 1783: 15 words, 132 characters
Line 1784: 4 words, 32 characters
Line 1785: 12 words, 103 characters
Line 1786: 2 words, 15 characters
Line 1787: 6 words, 52 characters
Line 1788: 5 words, 44 characters
Line 1789: 17 words, 150 characters
Line 1790: 17 words, 153 characters
Line 1791: 10 words, 87 characters
Line 1792: 12 words, 86 characters
Line 1793: 19 words, 153 characters
Line 1794: 3 words, 25 characters
Total: 1794 lines, 17790 words, 148990 characters
