Line 1: 6 words, 43 characters
Line 1704: 1 words, 5 characters
Line 1705: 13 words, 95 characters
Line 1706: 5 words, 42 characters
Line 1707: 5 words, 39 characters
Line 1708: 0 words, 0 characters
Line 1709: 11 words, 81 characters
Line 1710: 9 words, 71 characters
Line 1711: 6 words, 54 characters
Line 1712: 6 words, 41 characters
Line 1713: 17 words, 155 characters
Line 1714: 18 words, 160 characters
Line 1715: 1 words, 11 characters
Line 1716: 6 words, 52 characters
Line 1717: 17 words, 145 characters
Line 1718: 9 words, 68 characters
Line 1719: 5 words, 45 characters
Line 1720: 19 words, 167 characters
Line 1721: 12 words, 83 characters
Line 1722: 1 words, 7 characters
Line 1723: 7 words, 60 characters
Line 1724: 11 words, 115 characters
Line 1725: 14 words, 114 characters
Line 1726: 8 words, 75 characters
Line 1727: 9 words, 80 characters
Line 1728: 13 words, 114 characters
Line 1729: 4 words, 40 characters
Line 1730: 17 words, 173 characters
Line 1731: 7 words, 58 characters
Line 1732: 14 words, 109 characters
Line 1733: 8 words, 63 characters
Line 1734: 1 words, 4 characters
Line 1735: 14 words, 101 characters
Line 1736: 5 words, 40 characters
Line 1737: 1 words, 4 characters
Line 1738: 20 words, 165 characters
Line 1739: 1 words, 6 characters
Line 1740: 11 words, 95 characters
Line 1741: 0 words, 0 characters
Line 1742: 4 words, 43 characters
Line 1743: 9 words, 87 characters
Line 1744: 9 words, 75 characters
Line 1745: 13 words, 107 characters
Line 1746: 18 words, 152 characters
Line 1747: 11 words, 106 characters
Line 1748: 16 words, 150 characters
Line 1749: 1 words, 6 characters
Line 1750: 6 words, 38 characters
Line 1751: 14 words, 100 characters
Line 1752: 16 words, 139 characters
Line 1753: 14 words, 139 characters
Line 1754: 1 words, 12 characters
Line 1755: 10 words, 73 characters
Line 1756: 1 words, 8 characters
Line 1757: 16 words, 119 characters
Line 1758: 0 words, 0 characters
Line 1759: 10 words, 98 characters
Line 1760: 19 words, 176 characters
Line 1761: 10 words, 88 characters
Line 1762: 2 words, 23 characters
Line 1763: 18 words, 131 characters
Line 1764: 14 words, 99 characters
Line 1765: 16 words, 141 characters
Line 1766: 5 words, 46 characters
Line 1767: 0 words, 0 characters
Line 1768: 14 words, 103 characters
Line 1769: 9 words, 90 characters
Line 1770: 10 words, 96 characters
Line 1771: 8 words, 62 characters
Line 1772: 15 words, 115 characters
Line 1773: 13 words, 116 characters
Line 1774: 15 words, 115 characters
Line 1775: 11 words, 100 characters
Line 1776: 15 words, 123 characters
Line 1777: 1 words, 10 characters
Line 1778: 5 words, 40 characters
Line 1779: 12 words, 116 characters
Line 1780: 11 words, 91 characters
Line 1781: 6 words, 55 characters
Line 1782: 13 words, 119 characters
Line 1783: 12 words, 119 characters
Line 1784: 6 words, 42 characters
Line 1785: 5 words, 35 characters
Line 1786: 5 words, 50 characters
Line 1787: 16 words, 146 characters
Line 1788: 5 words, 45 characters
Line 1789: 15 words, 110 characters
Line 1790: 20 words, 169 characters
Line 1791: 9 words, 67 characters
Line 1792: 19 words, 152 characters
Line 1793: 17 words, 141 characters
Line 1794: 13 words, 114 characters
Line 1795: 12 words, 108 characters
Line 1796: 6 words, 41 characters
Line 1797: 16 words, 155 characters
Line 1798: 2 words, 21 characters
Line 1799: 16 words, 135 characters
Line 1800: 17 words, 154 characters
Line 1801: 1 words, 7 characters
Line 1802: 13 words, 97 characters
Line 1803: 3 words, 25 characters
Line 1804: 13 words, 102 characters
Line 1805: 19 words, 171 characters
Line 1806: 3 words, 29 characters
Line 1807: 7 words, 61 characters
Line 1808: 10 words, 90 characters
Line 1809: 14 words, 107 characters
Line 1810: 10 words, 69 characters
Line 1811: 6 words, 58 characters
Line 1812: 19 words, 190 characters
Line 1813: 12 words, 101 characters
Line 1814: 16 words, 132 characters
Line 1815: 9 words, 80 characters
Line 1816: 16 words, 137 characters
Line 1817: 17 words, 152 characters
Line 1818: 7 words, 61 characters
Line 1819: 13 words, 111 characters
Line 1820: 16 words, 146 characters
Line 1821: 3 words, 23 characters
Line 1822: 0 words, 0 characters
Line 1823: 13 words, 117 characters
Line 1824: 16 words, 121 characters
Line 1825: 8 words, 62 characters
Line 1826: 0 words, 0 characters
Line 1827: 13 words, 103 characters
Line 1828: 8 words, 69 characters
Total: 1828 lines, 18110 words, 152482 characters
