Line 1: 16 words, 138 characters
Line 1704: 4 words, 31 characters
Line 1705: 4 words, 33 characters
Line 1706: 2 words, 20 characters
Line 1707: 13 words, 119 characters
Line 1708: 12 words, 96 characters
Line 1709: 11 words, 76 characters
Line 1710: 11 words, 86 characters
Line 1711: 11 words, 103 characters
Line 1712: 9 words, 79 characters
Line 1713: 5 words, 38 characters
Line 1714: 2 words, 16 characters
Line 1715: 14 words, 112 characters
Line 1716: 19 words, 173 characters
Line 1717: 19 words, 161 characters
Line 1718: 2 words, 18 characters
Line 1719: 6 words, 52 characters
Line 1720: 16 words, 137 characters
Line 1721: 0 words, 0 characters
Line 1722: 2 words, 18 characters
Line 1723: 14 words, 131 characters
Line 1724: 10 words, 93 characters
Line 1725: 19 words, 170 characters
Line 1726: 7 words, 58 characters
Line 1727: 20 words, 184 characters
Line 1728: 5 words, 57 characters
Line 1729: 20 words, 154 characters
Line 1730: 15 words, 134 characters
Line 1731: 0 words, 0 characters
Line 1732: 18 words, 140 characters
Line 1733: 10 words, 85 characters
Line 1734: 16 words, 127 characters
Line 1735: 8 words, 63 characters
Line 1736: 20 words, 162 characters
Line 1737: 2 words, 15 characters
Line 1738: 13 words, 115 characters
Line 1739: 15 words, 118 characters
Line 1740: 19 words, 177 characters
Line 1741: 4 words, 26 characters
Line 1742: 2 words, 11 characters
Line 1743: 5 words, 35 characters
Line 1744: 14 words, 124 characters
Line 1745: 18 words, 149 characters
Line 1746: 13 words, 124 characters
Line 1747: 12 words, 99 characters
Line 1748: 18 words, 141 characters
Line 1749: 12 words, 105 characters
Line 1750: 20 words, 184 characters
Line 1751: 9 words, 80 characters
Line 1752: 20 words, 162 characters
Line 1753: 13 words, 112 characters
Line 1754: 16 words, 127 characters
Line 1755: 1 words, 10 characters
Line 1756: 6 words, 56 characters
Line 1757: 8 words, 64 characters
Line 1758: 4 words, 41 characters
Line 1759: 2 words, 12 characters
Line 1760: 0 words, 0 characters
Line 1761: 8 words, 72 characters
Line 1762: 2 words, 18 characters
Line 1763: 11 words, 90 characters
Line 1764: 16 words, 149 characters
Line 1765: 2 words, 16 characters
Line 1766: 11 words, 96 characters
Line 1767: 16 words, 129 characters
Line 1768: 12 words, 90 characters
Line 1769: 10 words, 76 characters
Line 1770: 19 words, 145 characters
Line 1771: 10 words, 89 characters
Line 1772: 17 words, 153 characters
Line 1773: 20 words, 167 characters
Line 1774: 9 words, 79 characters
Line 1775: 5 words, 39 characters
Line 1776: 15 words, 120 characters
Line 1777: 3 words, 26 characters
Line 1778: 9 words, 86 characters
Line 1779: 8 words, 74 characters
Line 1780: 5 words, 45 characters
Line 1781: 6 words, 45 characters
Line 1782: 3 words, 29 characters
Line 1783: 1 words, 3 characters
Line 1784: 2 words, 10 characters
Line 1785: 20 words, 162 characters
Line 1786: 18 words, 166 characters
Line 1787: 15 words, 110 characters
Line 1788: 12 words, 108 characters
Line 1789: 1 words, 7 characters
Line 1790: 0 words, 0 characters
Line 1791: 11 words, 107 characters
Line 1792: 7 words, 61 characters
Line 1793: 17 words, 149 characters
Line 1794: 16 words, 143 characters
Line 1795: 18 words, 157 characters
Line 1796: 11 words, 75 characters
Line 1797: 10 words, 86 characters
Line 1798: 18 words, 164 characters
Line 1799: 8 words, 65 characters
Line 1800: 6 words, 65 characters
Line 1801: 8 words, 66 characters
Line 1802: 5 words, 35 characters
Line 1803: 19 words, 157 characters
Line 1804: 20 words, 170 characters
Line 1805: 19 words, 149 characters
Line 1806: 7 words, 65 characters
Line 1807: 19 words, 148 characters
Line 1808: 6 words, 44 characters
Line 1809: 12 words, 103 characters
Line 1810: 9 words, 93 characters
Line 1811: 19 words, 165 characters
Line 1812: 2 words, 9 characters
Line 1813: 18 words, 150 characters
Line 1814: 18 words, 146 characters
Line 1815: 18 words, 168 characters
Line 1816: 15 words, 153 characters
Line 1817: 4 words, 37 characters
Line 1818: 5 words, 42 characters
Line 1819: 18 words, 137 characters
Line 1820: 11 words, 83 characters
Line 1821: 19 words, 150 characters
Line 1822: 16 words, 146 characters
Line 1823: 16 words, 148 characters
Line 1824: 15 words, 112 characters
Line 1825: 9 words, 74 characters
Line 1826: 8 words, 67 characters
Line 1827: 6 words, 58 characters
Line 1828: 4 words, 35 characters
Line 1829: 17 words, 144 characters
Line 1830: 4 words, 30 characters
Line 1831: 14 words, 128 characters
Line 1832: 18 words, 156 characters
Line 1833: 16 words, 116 characters
Line 1834: 3 words, 14 characters
Line 1835: 7 words, 45 characters
Total: 1835 lines, 18534 words, 155658 characters
